timestep,update,mean_eval_reward,episode_length,policy_loss,value_loss,entropy,entropy_coef
212992,18,-4.008424958434555,1280,0.02465584685851354,0.3877437988296151,1.0615570217370986,0.014388741212797814
214016,18,-0.5928563433934201,2304,0.0122081792447716,0.16043831816641613,1.0254182495176791,0.014385863464555254
215040,19,-17.696106381367496,975,0.07380483648739755,0.29968756849411876,0.9860565610229969,0.014382986291862344
216064,19,-50.69006620797102,1999,0.04749189300928265,0.10629275016253814,0.9706249542534351,0.014380109694603972
217088,20,149.08499671983733,901,0.3315282426774502,1.4210904935374855,0.9725747428834438,0.014377233672665052
218112,20,238.6910447048706,1925,0.04402446081512608,0.24972938955761492,0.9563838228583336,0.01437435822593052
219136,22,4.579085954791731,151,0.008650298934662714,15.173466742783784,0.9123155646026134,0.014371483354285333
220160,22,-47.656035189164164,1175,0.07436398443533107,0.36562827695161104,0.9201922453939915,0.014368609057614477
221184,23,-16.86814131986724,952,0.0039269304368644955,9.719092132523656,0.9076007068157196,0.014365735335802954
222208,25,32.922520994748666,184,0.09848544084234163,1.1609622324816882,0.919948561489582,0.014362862188735793
223232,26,16.819135192743047,165,-0.0005777794751338661,1.1339523816481232,0.9049141131341457,0.014359989616298046
224256,27,1.4055679074875287,289,-0.0012345691095106304,0.09426303521031514,0.8866042792797089,0.014357117618374786
225280,28,20.43925908756624,477,0.03798885421128943,0.039274889102671295,0.8716492220759392,0.014354246194851112
226304,29,68.89032026957614,398,-0.004210070689441636,0.40087054180912673,0.8377030894160271,0.014351375345612143
227328,30,133.3881389021984,920,-0.03317862418771256,5.942984380200505,0.8156309366226197,0.01434850507054302
228352,30,156.72498388423077,1944,0.18093148786574603,1.2665291471406817,0.8064054846763611,0.014345635369528912
229376,31,82.16656582652735,851,0.2819116570986807,1.8016852690838276,0.8336525954306125,0.014342766242455006
230400,34,0.23754086973386368,29,0.11374215417308733,0.30951329404488204,0.8842587508261204,0.014339897689206516
231424,36,58.14361793924686,241,-0.0008367039845325053,0.4034122340846807,0.8934566892683506,0.014337029709668674
232448,36,223.93572177555683,1265,0.028952944674529135,1.4249706944450735,0.8761333607137203,0.014334162303726741
233472,38,-0.1546744192011,23,0.19170387386111543,0.49961829162202775,0.8815377950668335,0.014331295471265996
234496,39,97.35414173992629,583,0.044317400443833324,0.48376380298286675,0.8960288688540459,0.014328429212171742
235520,40,1.760737270986279,275,0.013864757391274907,8.52561262845993,0.9050814040005207,0.014325563526329308
236544,40,25.460740481948186,1299,0.07061297202017158,0.7096642165444791,0.8954564012587071,0.014322698413624043
237568,40,27.487336282973367,2323,0.003634469903772697,0.3369442014722154,0.8679968178272247,0.01431983387394132
238592,40,15.406405836149407,3347,0.07900587619515136,0.09790299767628312,0.8328908257186413,0.014316969907166532
239616,41,3.9381641226741646,584,0.019660384813323616,0.18455574859399348,0.8043026491999626,0.014314106513185099
240640,42,49.7964317424522,648,0.05623617910896428,0.45685258521698413,0.7679793804883956,0.014311243691882462
241664,43,36.68152382109373,316,0.008982852631015703,4.460721342638135,0.7526595406234264,0.014308381443144086
242688,43,8.02918378034389,1340,0.20926733270753176,0.3877124502323568,0.7615553945302963,0.014305519766855457
243712,44,1.3336924664391252,42,0.046118108002701774,0.27426983616314826,0.7725827023386955,0.014302658662902087
244736,45,39.29313907894265,603,0.014974225364858285,11.478860632702709,0.7605924308300018,0.014299798131169507
245760,47,-0.9325051870509106,152,0.01709530156222172,0.35679329293780027,0.7465812146663666,0.014296938171543273
246784,49,27.501336505886766,386,-0.0015760439680889248,4.698375346604735,0.7071949861943722,0.014294078783908966
247808,50,3.2597803552107383,66,0.2470685986772878,1.7344374517910182,0.7046808831393718,0.014291219968152184
248832,51,3.5616101218170146,661,0.054652954614721236,0.8299486103001982,0.6999512761831284,0.014288361724158554
249856,53,0.7374583209878479,51,-0.0033227663137950004,0.18436187508050353,0.7257086858153343,0.014285504051813723
250880,54,-0.17111378679194317,30,0.04896558874461334,9.946400723606349,0.7453080080449581,0.01428264695100336
251904,55,-65.20245384847529,583,0.10349473503883928,1.496820008987561,0.7515627935528755,0.01427979042161316
252928,56,26.033527855828158,860,0.05465931112412363,0.6333037036005408,0.7534462034702301,0.014276934463528838
253952,57,-2.322149299197959,970,0.21414753107819706,0.6666709451470524,0.7742077328264714,0.014274079076636133
254976,57,-8.422847744888092,1994,0.036386442318325864,0.22447739264462144,0.7751633368432522,0.014271224260820807
256000,57,-25.832656760964177,3018,0.012937314208829775,0.09116815822198987,0.7461097322404384,0.014268370015968642
257024,59,1.7589631830977863,233,0.03934493535780348,7.023290790058672,0.7408187635242939,0.014265516341965448
258048,61,5.682242121246943,359,0.13668561381055042,0.5410980647429824,0.74209875613451,0.014262663238697055
259072,62,9.91640627559793,363,0.004676712182117626,8.299163069203496,0.7354790300130845,0.014259810706049316
260096,64,21.05043046644388,345,0.029783279553521426,0.2122432872420177,0.7296370461583137,0.014256958743908105
261120,65,51.87104134485112,942,0.004983302834443748,7.802300421427935,0.7000305086374283,0.014254107352159325
262144,65,55.248322590166055,1966,0.09518123682355509,0.01440004189789761,0.7003115989267826,0.014251256530688892
263168,66,20.996044690516612,234,0.029955616081133486,0.06847913160454482,0.6915257640182972,0.014248406279382755
264192,66,30.065393105583613,1258,0.12111761622363701,0.03993669377523475,0.6665576748549938,0.014245556598126879
265216,67,21.35475487530157,890,-0.00853911261074245,0.08165284530259669,0.6432133793830872,0.014242707486807255
266240,68,-0.95970908545145,1006,0.18640108207473532,1.5221648993901908,0.648807480186224,0.014239858945309894
267264,71,-0.1587160833210859,10,-0.022846594295697287,0.40648489764425905,0.6575628787279129,0.014237010973520833
268288,71,13.595769730379134,1034,0.0603949710377492,0.12949104553554208,0.6371561117470265,0.01423416357132613
269312,71,4.384951959805808,2058,0.21579092263709754,0.018852552189491688,0.6166952073574066,0.014231316738611865
270336,71,1.1180358100629184,3082,0.17267006151378156,0.011975634601549245,0.6206499554216862,0.014228470475264142
271360,71,23.57350094596401,4106,0.14675555946305394,0.7366489734034986,0.6450035706162452,0.01422562478116909
272384,71,-24.159686422826105,5130,0.05705498883035034,1.6398721516132355,0.647351685911417,0.014222779656212856
273408,71,-65.99163389391896,6154,-0.08378395910840482,0.7789820281788706,0.6359181173145771,0.014219935100281614
